,departement,bigCategorie,Changement d'horaire,Services fermés,Fermé,Ouvert
20898,Seine-et-Marne,Conseil,0,0,1,0
20899,Seine-Saint-Denis,Hygiène,0,0,0,1
20900,Hauts-de-Seine,Santé,0,0,0,1
20901,Hauts-de-Seine,Santé,0,0,0,1
20902,Seine-Saint-Denis,Formation,0,0,0,1
20903,Seine-Saint-Denis,Conseil,0,0,0,1
20904,Hauts-de-Seine,Activités,0,0,1,0
20905,Seine-Saint-Denis,Activités,0,0,1,0
20906,Hauts-de-Seine,Activités,0,0,0,1
20907,Seine-Saint-Denis,Formation,0,0,1,0
20908,Seine-Saint-Denis,Conseil,0,0,0,1
20909,Seine-Saint-Denis,Activités,0,0,0,1
20910,Seine-Saint-Denis,Conseil,0,0,0,1
20911,Hauts-de-Seine,Santé,0,0,0,1
20912,Hauts-de-Seine,Activités,0,0,0,1
20913,Seine-Saint-Denis,Activités,0,0,0,1
20914,Seine-Saint-Denis,Technologie,0,0,0,1
20915,Seine-Saint-Denis,Santé,0,1,1,0
20916,Seine-Saint-Denis,Hygiène,0,0,0,1
20917,Hauts-de-Seine,Conseil,0,0,0,1
20918,Hauts-de-Seine,Conseil,0,0,1,0
20919,Seine-Saint-Denis,Conseil,0,1,0,1
20920,Hauts-de-Seine,Conseil,0,0,1,0
20921,Hauts-de-Seine,Conseil,0,0,0,1
20922,Seine-Saint-Denis,Formation,0,0,0,1
20923,Seine-Saint-Denis,Formation,0,0,0,1
20924,Seine-Saint-Denis,Conseil,0,0,0,1
20925,Hauts-de-Seine,Formation,0,0,1,0
20926,Seine-Saint-Denis,Conseil,0,0,0,1
20927,Hauts-de-Seine,Conseil,0,0,0,1
20928,Seine-Saint-Denis,Activités,0,0,0,1
20929,Seine-Saint-Denis,Conseil,0,0,0,1
20930,Hauts-de-Seine,Santé,0,0,0,1
20931,Hauts-de-Seine,Formation,0,0,0,1
20932,Seine-Saint-Denis,Activités,0,0,1,0
20933,Hauts-de-Seine,Conseil,0,0,0,1
20934,Hauts-de-Seine,Formation,0,0,0,1
20935,Hauts-de-Seine,Alimentation,0,0,0,1
20936,Hauts-de-Seine,Formation,0,0,0,1
20937,Hauts-de-Seine,Santé,0,0,0,1
20938,Hauts-de-Seine,Accueil,0,0,0,1
20939,Hauts-de-Seine,Conseil,0,0,0,1
20940,Hauts-de-Seine,Activités,0,0,0,1
20941,Hauts-de-Seine,Conseil,0,0,1,0
20942,Hauts-de-Seine,Formation,0,0,0,1
20943,Hauts-de-Seine,Formation,0,0,0,1
20944,Seine-Saint-Denis,Hygiène,0,1,1,0
20945,Seine-Saint-Denis,Alimentation,0,0,0,1
20946,Seine-Saint-Denis,Hygiène,0,0,0,1
20947,Hauts-de-Seine,Conseil,0,0,1,0
20948,Hauts-de-Seine,Hygiène,0,0,0,1
20949,Seine-et-Marne,Activités,0,0,0,1
20950,Seine-et-Marne,Formation,0,0,0,1
20951,Val-de-Marne,Conseil,0,0,0,1
20952,Val-de-Marne,Formation,0,0,1,0
20953,Val-de-Marne,Conseil,0,0,1,0
20954,Seine-et-Marne,Technologie,0,0,0,1
20955,Val-de-Marne,Technologie,1,0,0,0
20956,Val-de-Marne,Conseil,1,0,0,0
20957,Seine-et-Marne,Formation,0,0,0,1
20958,Val-de-Marne,Formation,0,0,1,0
20959,Val-de-Marne,Activités,0,0,0,1
20960,Paris,Conseil,1,0,0,0
20961,Val-de-Marne,Formation,0,0,1,0
20962,Val-de-Marne,Activités,0,0,0,1
20963,Val-de-Marne,Conseil,0,0,1,0
20964,Val-de-Marne,Conseil,0,0,0,1
20965,Val-de-Marne,Technologie,1,0,0,0
20966,Val-de-Marne,Conseil,0,0,1,0
20967,Val-de-Marne,Formation,0,0,0,1
20968,Hauts-de-Seine,Conseil,0,0,1,0
20969,Hauts-de-Seine,Hygiène,0,0,1,0
20970,Hauts-de-Seine,Activités,0,0,1,0
20971,Hauts-de-Seine,Santé,0,0,0,1
20972,Paris,Santé,0,0,0,1
20973,Seine-Saint-Denis,Santé,0,0,0,1
20974,Loire-Atlantique,Conseil,0,0,0,1
20975,Val-d'Oise,Conseil,0,0,1,0
20976,Hauts-de-Seine,Conseil,0,0,1,0
20977,Hauts-de-Seine,Activités,0,0,0,1
20978,Seine-Saint-Denis,Activités,0,0,0,1
20979,Seine-Saint-Denis,Activités,0,0,1,0
20980,Seine-Saint-Denis,Activités,0,0,0,1
20981,Seine-Saint-Denis,Activités,0,0,1,0
20982,Seine-Saint-Denis,Activités,0,0,1,0
20983,Hauts-de-Seine,Conseil,0,0,0,1
20984,Hauts-de-Seine,Conseil,0,0,0,1
20985,Seine-Saint-Denis,Formation,0,0,0,1
20986,Hauts-de-Seine,Santé,0,0,0,1
20987,Hauts-de-Seine,Conseil,0,0,0,1
20988,Hauts-de-Seine,Conseil,0,0,1,0
20989,Hauts-de-Seine,Hygiène,0,0,1,0
20990,Hauts-de-Seine,Technologie,0,0,1,0
20991,Hauts-de-Seine,Formation,0,0,1,0
20992,Hauts-de-Seine,Santé,0,0,0,1
20993,Hauts-de-Seine,Activités,0,0,1,0
20994,Hauts-de-Seine,Activités,0,0,1,0
20995,Hauts-de-Seine,Activités,0,0,1,0
20996,Hauts-de-Seine,Santé,0,0,0,1
20997,Hauts-de-Seine,Santé,0,0,0,1
20998,Paris,Conseil,0,0,1,0
20999,Paris,Technologie,0,0,1,0
21000,Yvelines,Matériel,1,0,0,0
21001,Yvelines,Activités,0,0,1,0
21002,Paris,Conseil,0,0,0,1
21003,Paris,Formation,0,0,1,0
21004,Paris,Conseil,1,0,0,0
21005,Yvelines,Conseil,0,0,1,0
21006,Hauts-de-Seine,Hygiène,0,0,0,1
21007,Hauts-de-Seine,Hygiène,0,0,0,1
21008,Hauts-de-Seine,Activités,0,0,1,0
21009,Hauts-de-Seine,Conseil,0,0,1,0
21010,Hauts-de-Seine,Conseil,0,0,0,1
21011,Hauts-de-Seine,Formation,1,0,0,0
21012,Val-d'Oise,Activités,1,0,0,0
21013,Yvelines,Hygiène,1,0,0,0
21014,Paris,Formation,0,0,1,0
21015,Gironde,Matériel,1,0,0,0
21016,Paris,Formation,0,0,1,0
21017,Seine-Saint-Denis,Activités,0,0,0,1
21018,Yvelines,Activités,0,0,0,1
21019,Gironde,Activités,0,0,1,0
21020,Gironde,Conseil,0,0,0,1
21021,Yvelines,Conseil,0,0,1,0
21022,Yvelines,Formation,0,0,0,1
21023,Hauts-de-Seine,Conseil,0,0,1,0
21024,Hauts-de-Seine,Activités,0,0,0,1
21025,Hauts-de-Seine,Formation,1,0,0,0
21026,Hauts-de-Seine,Santé,0,0,0,1
21027,Gironde,Conseil,0,0,1,0
21028,Hauts-de-Seine,Technologie,0,0,1,0
21029,Hauts-de-Seine,Conseil,0,0,0,1
21030,Hauts-de-Seine,Conseil,0,0,1,0
21031,Hauts-de-Seine,Conseil,0,1,0,1
21032,Gironde,Technologie,0,0,0,1
21033,Hauts-de-Seine,Technologie,0,0,1,0
21034,Hauts-de-Seine,Hygiène,0,0,0,1
21035,Hauts-de-Seine,Formation,0,0,0,1
21036,Hauts-de-Seine,Activités,0,0,0,1
21037,Hauts-de-Seine,Conseil,0,0,0,1
21038,Gironde,Matériel,1,0,0,0
21039,Gironde,Formation,0,0,0,1
21040,Gironde,Formation,0,0,1,0
21041,Gironde,Santé,0,0,0,1
21042,Yvelines,Santé,0,0,1,0
21043,Yvelines,Activités,1,0,1,0
21044,Paris,Conseil,1,0,0,0
21045,Val-de-Marne,Conseil,0,0,0,1
21046,Val-de-Marne,Formation,0,0,0,1
21047,Val-de-Marne,Technologie,0,0,1,0
21048,Val-de-Marne,Activités,0,0,0,1
21049,Val-de-Marne,Formation,0,0,0,1
21050,Val-de-Marne,Hygiène,1,0,0,0
21051,Val-de-Marne,Matériel,0,0,1,0
21052,Val-de-Marne,Alimentation,0,0,0,1
21053,Val-de-Marne,Santé,0,0,1,0
21054,Val-de-Marne,Hygiène,1,0,0,0
21055,Val-de-Marne,Hygiène,0,0,0,1
21056,Val-de-Marne,Santé,1,0,1,0
21057,Val-de-Marne,Hygiène,1,0,0,0
21058,Val-de-Marne,Activités,0,0,0,1
21059,Val-de-Marne,Formation,0,0,0,1
21060,Val-de-Marne,Hygiène,0,0,0,1
21061,Val-de-Marne,Conseil,0,0,0,1
21062,Val-d'Oise,Santé,0,0,1,0
21063,Val-d'Oise,Conseil,0,0,0,1
21064,Val-de-Marne,Hygiène,0,0,0,1
21065,Val-de-Marne,Activités,0,0,0,1
21066,Val-de-Marne,Activités,0,0,0,1
21067,Val-de-Marne,Matériel,0,0,0,1
21068,Paris,Conseil,0,0,0,1
21069,Seine-Saint-Denis,Conseil,0,0,0,1
21070,Gironde,Matériel,0,0,1,0
21071,Gironde,Formation,1,0,0,0
21072,Gironde,Activités,0,0,1,0
21073,Gironde,Activités,0,0,0,1
21074,Hauts-de-Seine,Hygiène,0,0,0,1
21075,Gironde,Activités,0,0,1,0
21076,Gironde,Activités,0,0,1,0
21077,Gironde,Formation,0,0,1,0
21078,Gironde,Technologie,0,0,1,0
21079,Paris,Hygiène,0,0,0,1
21080,Gironde,Activités,0,0,0,1
21081,Paris,Technologie,0,0,0,1
21082,Paris,Conseil,1,0,0,0
21083,Loire-Atlantique,Formation,1,0,0,0
21084,Hauts-de-Seine,Hygiène,1,0,0,0
21085,Paris,Conseil,0,0,1,0
21086,Paris,Formation,0,0,0,1
21087,Paris,Formation,0,0,0,1
21088,Loire-Atlantique,Formation,1,0,0,0
21089,Loire-Atlantique,Technologie,0,0,0,1
21090,Loire-Atlantique,Conseil,1,0,0,0
21091,Loire-Atlantique,Formation,0,0,0,1
21092,Loire-Atlantique,Santé,1,0,0,0
21093,Loire-Atlantique,Conseil,0,0,0,1
21094,Paris,Technologie,0,0,1,0
21095,Seine-Saint-Denis,Conseil,0,0,0,1
21096,Paris,Formation,0,0,1,0
21097,Paris,Formation,0,0,1,0
21098,Loire-Atlantique,Formation,1,0,0,0
21099,Loire-Atlantique,Santé,0,0,0,1
21100,Loire-Atlantique,Technologie,0,0,0,1
21101,Loire-Atlantique,Santé,0,0,1,0
21102,Loire-Atlantique,Technologie,0,0,0,1
21103,Loire-Atlantique,Formation,0,0,0,1
21104,Loire-Atlantique,Formation,0,0,0,1
21105,Seine-Saint-Denis,Activités,0,0,0,1
21106,Loire-Atlantique,Conseil,0,0,0,1
21107,Loire-Atlantique,Activités,0,0,0,1
21108,Loire-Atlantique,Conseil,0,0,0,1
21109,Loire-Atlantique,Conseil,1,0,0,0
21110,Yvelines,Technologie,1,0,0,0
21111,Hauts-de-Seine,Technologie,0,0,1,0
21112,Seine-Saint-Denis,Formation,0,0,0,1
21113,Seine-Saint-Denis,Conseil,0,0,0,1
21114,Seine-Saint-Denis,Formation,0,0,0,1
21115,Seine-Saint-Denis,Conseil,0,0,0,1
21116,Loire-Atlantique,Technologie,0,0,1,0
21117,Loire-Atlantique,Technologie,0,0,0,1
21118,Loire-Atlantique,Formation,0,0,0,1
21119,Seine-Saint-Denis,Santé,0,0,0,1
21120,Gironde,Conseil,0,0,0,1
21121,Seine-Saint-Denis,Santé,0,0,0,1
21122,Loire-Atlantique,Technologie,0,0,0,1
21123,Loire-Atlantique,Hygiène,0,0,0,1
21124,Hérault,Santé,0,0,0,1
21125,Hérault,Alimentation,0,0,0,1
21126,Hérault,Santé,0,0,0,1
21127,Gironde,Conseil,1,0,0,0
21128,Loire-Atlantique,Technologie,0,0,0,1
21129,Paris,Santé,0,0,0,1
21130,Gironde,Accueil,0,0,0,1
21131,Gironde,Alimentation,0,0,1,0
21132,Loire-Atlantique,Santé,0,0,0,1
21133,Seine-Saint-Denis,Conseil,0,0,0,1
21134,Seine-Saint-Denis,Santé,0,0,0,1
21135,Loire-Atlantique,Activités,1,0,0,0
21136,Loire-Atlantique,Conseil,0,0,0,1
21137,Seine-Saint-Denis,Alimentation,0,0,1,0
21138,Paris,Conseil,0,0,1,0
21139,Loire-Atlantique,Conseil,1,0,1,0
21140,Yvelines,Activités,1,0,0,0
21141,Seine-et-Marne,Activités,0,0,0,1
21142,Seine-et-Marne,Conseil,1,0,0,0
21143,Val-de-Marne,Technologie,1,0,0,0
21144,Loire-Atlantique,Conseil,0,0,0,1
21145,Val-de-Marne,Conseil,0,0,0,1
21146,Paris,Technologie,1,0,0,0
21147,Paris,Alimentation,0,0,1,0
21148,Paris,Santé,0,0,0,1
21149,Yvelines,Conseil,0,0,0,1
21150,Yvelines,Activités,0,0,0,1
21151,Yvelines,Formation,0,0,0,1
21152,Yvelines,Activités,0,0,0,1
21153,Yvelines,Conseil,0,0,0,1
21154,Yvelines,Hygiène,0,0,0,1
21155,Gironde,Activités,0,0,1,0
21156,Yvelines,Conseil,0,0,0,1
21157,Yvelines,Activités,0,0,0,1
21158,Yvelines,Hygiène,0,0,1,0
21159,Yvelines,Conseil,0,0,0,1
21160,Hauts-de-Seine,Activités,0,0,1,0
21161,Yvelines,Hygiène,0,0,0,1
21162,Yvelines,Formation,0,0,0,1
21163,Yvelines,Hygiène,0,0,0,1
21164,Yvelines,Hygiène,0,0,0,1
21165,Yvelines,Hygiène,0,0,0,1
21166,Yvelines,Conseil,0,0,0,1
21167,Yvelines,Formation,0,0,1,0
21168,Paris,Conseil,0,0,0,1
21169,Yvelines,Conseil,0,0,0,1
21170,Hauts-de-Seine,Santé,0,0,0,1
21171,Hauts-de-Seine,Alimentation,0,0,0,1
21172,Yvelines,Santé,0,0,0,1
21173,Yvelines,Formation,0,0,0,1
21174,Gironde,Alimentation,0,0,0,1
21175,Yvelines,Formation,0,0,1,0
21176,Yvelines,Formation,0,0,1,0
21177,Seine-Saint-Denis,Santé,0,0,0,1
21178,Gironde,Formation,0,0,1,0
21179,Hauts-de-Seine,Activités,0,0,0,1
21180,Gironde,Conseil,1,0,0,0
21181,Paris,Formation,0,0,0,1
21182,Hauts-de-Seine,Activités,1,0,0,0
21183,Yvelines,Conseil,0,0,0,1
21184,Yvelines,Formation,0,0,0,1
21185,Loire-Atlantique,Conseil,0,1,0,1
21186,Gironde,Conseil,0,0,1,0
21187,Gironde,Activités,0,0,1,0
21188,Gironde,Alimentation,0,0,1,0
21189,Paris,Formation,0,0,1,0
21190,Seine-Saint-Denis,Hygiène,0,0,0,1
21191,Val-de-Marne,Santé,1,0,0,0
21192,Val-de-Marne,Technologie,0,0,0,1
21193,Val-de-Marne,Technologie,0,0,0,1
21194,Val-de-Marne,Conseil,0,0,1,0
21195,Val-de-Marne,Conseil,0,0,0,1
21196,Hauts-de-Seine,Technologie,0,0,0,1
21197,Val-de-Marne,Conseil,0,0,0,1
21198,Val-de-Marne,Activités,0,0,0,1
21199,Val-de-Marne,Formation,0,0,0,1
21200,Val-de-Marne,Santé,0,0,0,1
21201,Val-de-Marne,Conseil,0,0,0,1
21202,Val-de-Marne,Conseil,0,0,0,1
21203,Val-de-Marne,Technologie,0,0,0,1
21204,Gironde,Santé,0,0,0,1
21205,Val-de-Marne,Hygiène,0,0,0,1
21206,Val-de-Marne,Technologie,0,0,0,1
21207,Val-de-Marne,Technologie,0,0,0,1
21208,Val-de-Marne,Conseil,0,0,0,1
21209,Val-de-Marne,Technologie,0,0,0,1
21210,Val-de-Marne,Activités,0,0,0,1
21211,Loire-Atlantique,Formation,0,0,1,0
21212,Gironde,Activités,0,0,0,1
21213,Gironde,Matériel,0,0,1,0
21214,Gironde,Matériel,0,0,1,0
21215,Gironde,Hygiène,0,0,0,1
21216,Gironde,Matériel,0,0,1,0
21217,Gironde,Matériel,0,0,1,0
21218,Gironde,Matériel,0,0,1,0
21219,Seine-Saint-Denis,Santé,0,0,0,1
21220,Val-de-Marne,Conseil,0,0,1,0
21221,Seine-Saint-Denis,Activités,0,0,0,1
21222,Yvelines,Activités,0,0,0,1
21223,Yvelines,Conseil,0,0,0,1
21224,Val-de-Marne,Conseil,0,0,0,1
21225,Val-de-Marne,Santé,0,0,0,1
21226,Val-de-Marne,Santé,1,0,0,0
21227,Val-de-Marne,Santé,1,0,0,0
21228,Val-de-Marne,Santé,1,0,0,0
21229,Val-de-Marne,Santé,0,0,0,1
21230,Val-de-Marne,Santé,1,0,0,0
21231,Val-de-Marne,Activités,0,0,0,1
21232,Val-de-Marne,Conseil,0,0,1,0
21233,Loire-Atlantique,Hygiène,0,0,1,0
21234,Paris,Matériel,0,0,1,0
21235,Yvelines,Activités,1,0,0,0
21236,Val-de-Marne,Conseil,0,0,1,0
21237,Val-de-Marne,Conseil,0,0,0,1
21238,Gironde,Activités,1,1,0,0
21239,Loire-Atlantique,Formation,0,1,0,1
21240,Hauts-de-Seine,Matériel,1,0,0,0
21241,Val-de-Marne,Activités,1,0,0,0
21242,Val-de-Marne,Conseil,0,0,1,0
21243,Val-de-Marne,Conseil,0,0,0,1
21244,Yvelines,Activités,0,0,1,0
21245,Yvelines,Conseil,0,0,0,1
21246,Yvelines,Formation,1,0,0,0
21247,Yvelines,Conseil,0,0,0,1
21248,Val-de-Marne,Santé,0,0,0,1
21249,Val-de-Marne,Santé,0,0,0,1
21250,Val-de-Marne,Santé,0,0,0,1
21251,Val-de-Marne,Santé,0,0,0,1
21252,Val-de-Marne,Technologie,0,0,0,1
21253,Val-de-Marne,Santé,0,0,0,1
21254,Val-de-Marne,Santé,0,0,0,1
21255,Val-de-Marne,Santé,0,0,0,1
21256,Val-de-Marne,Activités,0,0,1,0
21257,Hauts-de-Seine,Santé,0,0,0,1
21258,Loire-Atlantique,Activités,0,0,1,0
21259,Paris,Conseil,0,0,0,1
21260,Loire-Atlantique,Accueil,0,0,0,1
21261,Val-de-Marne,Formation,0,0,0,1
21262,Val-de-Marne,Santé,0,0,0,1
21263,Val-de-Marne,Santé,0,0,0,1
21264,Val-de-Marne,Santé,0,0,0,1
21265,Val-de-Marne,Formation,0,0,0,1
21266,Val-de-Marne,Activités,0,0,0,1
21267,Yvelines,Conseil,1,0,0,0
21268,Paris,Conseil,0,0,0,1
21269,Val-de-Marne,Activités,1,0,1,0
21270,Paris,Formation,0,0,0,1
21271,Val-de-Marne,Formation,1,0,1,0
21272,Paris,Activités,0,0,0,1
21273,Paris,Activités,0,0,0,1
21274,Loire-Atlantique,Alimentation,0,0,0,1
21275,Loire-Atlantique,Hygiène,0,0,0,1
21276,Seine-Saint-Denis,Activités,0,0,0,1
21277,Seine-Saint-Denis,Activités,0,0,0,1
21278,Seine-Saint-Denis,Santé,0,0,0,1
21279,Seine-Saint-Denis,Hygiène,0,0,0,1
21280,Seine-Saint-Denis,Hygiène,0,0,0,1
21281,Seine-Saint-Denis,Activités,0,0,0,1
21282,Seine-Saint-Denis,Conseil,0,0,0,1
21283,Seine-Saint-Denis,Conseil,0,0,0,1
21284,Seine-Saint-Denis,Accueil,1,0,1,0
21285,Paris,Activités,0,0,0,1
21286,Hauts-de-Seine,Santé,0,0,0,1
21287,Yvelines,Hygiène,0,0,0,1
21288,Seine-Saint-Denis,Santé,0,0,0,1
21289,Bas-Rhin,Conseil,0,0,0,1
21290,Loire-Atlantique,Formation,0,0,0,1
21291,Seine-Saint-Denis,Technologie,0,0,0,1
21292,Yvelines,Conseil,0,0,0,1
21293,Seine-Saint-Denis,Santé,0,0,0,1
21294,Seine-Saint-Denis,Santé,0,0,0,1
21295,Paris,Conseil,0,1,1,0
21296,Paris,Technologie,0,0,0,1
21297,Paris,Formation,0,0,0,1
21298,Paris,Technologie,0,0,0,1
21299,Paris,Activités,0,0,0,1
21300,Paris,Technologie,0,0,0,1
21301,Paris,Activités,0,0,0,1
21302,Paris,Technologie,0,0,0,1
21303,Paris,Activités,0,0,0,1
21304,Seine-Saint-Denis,Formation,0,0,0,1
21305,Bas-Rhin,Technologie,0,1,1,0
21306,Paris,Accueil,0,0,1,0
21307,Val-de-Marne,Santé,0,0,0,1
21308,Yvelines,Conseil,1,0,0,0
21309,Val-de-Marne,Santé,0,0,0,1
21310,Val-de-Marne,Formation,0,0,1,0
21311,Yvelines,Conseil,1,0,0,0
21312,Val-de-Marne,Formation,1,0,0,0
21313,Val-de-Marne,Santé,1,0,0,0
21314,Val-de-Marne,Formation,0,0,0,1
21315,Bas-Rhin,Technologie,0,0,0,1
21316,Val-de-Marne,Conseil,0,0,1,0
21317,Val-de-Marne,Santé,1,0,0,0
21318,Yvelines,Conseil,0,0,0,1
21319,Hauts-de-Seine,Formation,0,1,0,1
21320,Val-de-Marne,Technologie,0,0,0,1
21321,Seine-Saint-Denis,Hygiène,0,0,0,1
21322,Yvelines,Santé,1,0,1,0
21323,Yvelines,Santé,0,0,0,1
21324,Val-de-Marne,Technologie,0,0,0,1
21325,Hauts-de-Seine,Conseil,0,0,1,0
21326,Bas-Rhin,Formation,0,1,1,0
21327,Val-de-Marne,Conseil,0,0,0,1
21328,Paris,Technologie,0,0,1,0
21329,Val-de-Marne,Activités,0,0,0,1
21330,Val-de-Marne,Santé,1,0,0,0
21331,Val-de-Marne,Santé,1,0,0,0
21332,Val-de-Marne,Santé,1,0,0,0
21333,Val-de-Marne,Santé,1,0,0,0
21334,Val-de-Marne,Santé,1,0,0,0
21335,Val-de-Marne,Santé,1,0,0,0
21336,Val-de-Marne,Santé,1,0,0,0
21337,Val-de-Marne,Santé,1,0,0,0
21338,Val-de-Marne,Santé,1,0,0,0
21339,Val-de-Marne,Santé,1,0,0,0
21340,Val-de-Marne,Santé,1,0,0,0
21341,Val-de-Marne,Santé,1,0,0,0
21342,Val-de-Marne,Santé,1,0,0,0
21343,Val-de-Marne,Santé,1,0,0,0
21344,Paris,Conseil,0,0,0,1
21345,Loire-Atlantique,Activités,0,0,1,0
21346,Gironde,Conseil,0,0,1,0
21347,Gironde,Alimentation,0,0,1,0
21348,Yvelines,Santé,0,0,0,1
21349,Loire-Atlantique,Santé,0,0,0,1
21350,Yvelines,Santé,1,0,0,0
21351,Seine-Saint-Denis,Santé,0,0,0,1
21352,Seine-Saint-Denis,Conseil,0,0,0,1
21353,Seine-Saint-Denis,Santé,0,0,0,1
21354,Hauts-de-Seine,Santé,0,0,0,1
21355,Seine-Saint-Denis,Santé,0,0,0,1
21356,Seine-Saint-Denis,Santé,0,0,0,1
21357,Seine-Saint-Denis,Santé,0,0,0,1
21358,Seine-Saint-Denis,Santé,0,0,0,1
21359,Seine-Saint-Denis,Santé,0,0,0,1
21360,Seine-Saint-Denis,Santé,0,0,0,1
21361,Seine-Saint-Denis,Santé,0,0,0,1
21362,Seine-Saint-Denis,Santé,0,0,0,1
21363,Seine-Saint-Denis,Santé,0,0,0,1
21364,Hauts-de-Seine,Santé,0,0,0,1
21365,Seine-Saint-Denis,Santé,0,0,0,1
21366,Seine-Saint-Denis,Santé,0,0,0,1
21367,Seine-Saint-Denis,Santé,0,0,0,1
21368,Seine-Saint-Denis,Santé,0,0,0,1
21369,Seine-Saint-Denis,Santé,0,0,0,1
21370,Seine-Saint-Denis,Santé,0,0,0,1
21371,Seine-Saint-Denis,Santé,0,0,0,1
21372,Seine-Saint-Denis,Santé,0,0,0,1
21373,Seine-Saint-Denis,Santé,0,0,0,1
21374,Seine-Saint-Denis,Santé,0,0,1,0
21375,Yvelines,Santé,0,0,1,0
21376,Seine-Saint-Denis,Santé,0,0,0,1
21377,Seine-Saint-Denis,Santé,0,0,0,1
21378,Seine-Saint-Denis,Santé,0,0,0,1
21379,Hauts-de-Seine,Santé,0,0,0,1
21380,Hauts-de-Seine,Santé,0,0,1,0
21381,Hauts-de-Seine,Santé,0,0,0,1
21382,Hauts-de-Seine,Santé,0,0,0,1
21383,Val-d'Oise,Conseil,0,0,1,0
21384,Hauts-de-Seine,Santé,0,0,0,1
21385,Hauts-de-Seine,Santé,0,0,0,1
21386,Hauts-de-Seine,Santé,0,0,0,1
21387,Alpes-Maritimes,Santé,0,1,1,0
21388,Val-d'Oise,Matériel,0,0,0,1
21389,Seine-et-Marne,Accueil,0,0,0,1
21390,Val-de-Marne,Activités,0,0,1,0
21391,Essonne,Conseil,0,0,0,1
21392,Essonne,Activités,0,0,0,1
21393,Yvelines,Activités,0,0,0,1
21394,Essonne,Formation,0,0,1,0
21395,Yvelines,Santé,0,0,1,0
21396,Alpes-Maritimes,Santé,1,0,0,0
21397,Alpes-Maritimes,Hygiène,0,0,0,1
21398,Seine-Saint-Denis,Santé,0,0,0,1
21399,Gironde,Activités,0,0,0,1
21400,Yvelines,Activités,0,0,0,1
21401,Hauts-de-Seine,Santé,0,0,0,1
21402,Val-de-Marne,Santé,0,0,1,0
21403,Val-de-Marne,Santé,0,0,0,1
21404,Bas-Rhin,Technologie,1,0,1,0
21405,Bas-Rhin,Activités,0,0,1,0
21406,Bas-Rhin,Activités,0,0,0,1
21407,Val-de-Marne,Santé,1,0,0,0
21408,Val-de-Marne,Activités,0,0,0,1
21409,Paris,Activités,0,0,0,1
21410,Bas-Rhin,Activités,1,0,0,0
21411,Val-de-Marne,Activités,0,0,0,1
21412,Bas-Rhin,Activités,0,0,0,1
21413,Paris,Hygiène,0,0,0,1
21414,Hauts-de-Seine,Santé,0,0,0,1
21415,Hauts-de-Seine,Santé,0,0,0,1
21416,Val-de-Marne,Technologie,1,0,0,0
21417,Hauts-de-Seine,Santé,0,0,0,1
21418,Val-de-Marne,Activités,0,0,0,1
21419,Hauts-de-Seine,Santé,0,0,1,0
21420,Hauts-de-Seine,Santé,1,0,0,0
21421,Hauts-de-Seine,Santé,0,0,0,1
21422,Bas-Rhin,Formation,0,0,0,1
21423,Bas-Rhin,Conseil,0,0,1,0
21424,Seine-Saint-Denis,Conseil,0,0,0,1
21425,Bas-Rhin,Technologie,1,0,0,0
21426,Bas-Rhin,Conseil,0,0,1,0
21427,Bas-Rhin,Formation,0,0,0,1
21428,Bas-Rhin,Conseil,0,0,0,1
21429,Bas-Rhin,Conseil,0,0,0,1
21430,Bas-Rhin,Formation,0,0,0,1
21431,Bas-Rhin,Conseil,0,0,0,1
21432,Bas-Rhin,Conseil,1,0,0,0
21433,Bas-Rhin,Conseil,0,0,0,1
21434,Bas-Rhin,Formation,0,0,1,0
21435,Bas-Rhin,Santé,0,0,0,1
21436,Bas-Rhin,Formation,1,0,0,0
21437,Bas-Rhin,Formation,0,0,1,0
21438,Bas-Rhin,Formation,1,0,0,0
21439,Bas-Rhin,Activités,0,0,1,0
21440,Gironde,Santé,0,0,1,0
21441,Bas-Rhin,Formation,0,0,0,1
21442,Paris,Activités,0,0,1,0
21443,Hauts-de-Seine,Activités,0,0,1,0
21444,Paris,Conseil,1,0,0,0
21445,Loire-Atlantique,Activités,1,0,1,0
21446,Loire-Atlantique,Matériel,0,0,1,0
21447,Loire-Atlantique,Activités,0,0,1,0
21448,Loire-Atlantique,Santé,0,0,0,1
21449,Loire-Atlantique,Activités,0,0,0,1
21450,Paris,Conseil,1,0,0,0
21451,Paris,Conseil,1,0,0,0
21452,Paris,Conseil,1,0,0,0
21453,Hauts-de-Seine,Activités,0,0,0,1
21454,Hauts-de-Seine,Technologie,0,0,1,0
21455,Hauts-de-Seine,Technologie,0,0,0,1
21456,Hauts-de-Seine,Technologie,0,0,1,0
21457,Hauts-de-Seine,Technologie,0,0,1,0
21458,Hauts-de-Seine,Technologie,0,0,0,1
21459,Paris,Formation,0,0,0,1
21460,Paris,Conseil,0,0,1,0
21461,Val-de-Marne,Formation,0,0,0,1
21462,Val-de-Marne,Activités,0,0,0,1
21463,Paris,Hygiène,0,0,1,0
21464,Loire-Atlantique,Activités,1,0,1,0
21465,Val-d'Oise,Matériel,0,0,0,1
21466,Val-d'Oise,Technologie,0,0,0,1
21467,Val-d'Oise,Technologie,0,0,0,1
21468,Val-d'Oise,Technologie,0,0,0,1
21469,Val-d'Oise,Hygiène,0,0,0,1
21470,Bas-Rhin,Santé,0,0,1,0
